team_id_a,team_id_b,team_a_win,team_b_win,total_matches,dominance,point_diff_avg_a,point_diff_avg_b,home_points_avg,away_points_avg
PAR,MAR,1.0,0.0,1.0,1.0,,,,
PAR,MCO,2.0,0.0,2.0,1.0,,,,
PAR,MIL,2.0,2.0,4.0,0.0,,,,
PAR,MUN,2.0,1.0,3.0,1.0,,,,
PAR,NIK,1.0,0.0,1.0,1.0,,,,
PAR,NIO,1.0,0.0,1.0,1.0,,,,
PAR,NTR,1.0,0.0,1.0,1.0,,,,
PAR,OLY,2.0,2.0,4.0,0.0,,,,
PAR,ORL,1.0,0.0,1.0,1.0,,,,
PAR,PAM,1.0,1.0,2.0,0.0,,,,
PAR,PAN,4.0,2.0,6.0,1.0,,,,
PAR,PAR,,,,,3.711340206185567,-7.05,78.5979381443299,73.19
PAR,RED,1.0,1.0,2.0,0.0,,,,
PAR,ROA,1.0,0.0,1.0,1.0,,,,
PAR,ROM,2.0,0.0,2.0,1.0,,,,
PAR,SIE,1.0,1.0,2.0,0.0,,,,
PAR,SOP,1.0,0.0,1.0,1.0,,,,
PAR,TEL,6.0,1.0,7.0,1.0,,,,
PAR,TIV,0.0,1.0,1.0,0.0,,,,
PAR,ULK,1.0,3.0,4.0,0.0,,,,
PAR,VIR,1.0,1.0,2.0,0.0,,,,
PAR,ZAL,4.0,0.0,4.0,1.0,,,,
RED,ASV,3.0,2.0,5.0,1.0,,,,
RED,BAM,1.0,1.0,2.0,0.0,,,,
RED,BAR,2.0,6.0,8.0,0.0,,,,
RED,BAS,5.0,4.0,9.0,1.0,,,,
RED,BER,2.0,4.0,6.0,0.0,,,,
RED,CED,1.0,0.0,1.0,1.0,,,,
RED,CSK,2.0,3.0,5.0,0.0,,,,
RED,DAR,0.0,2.0,2.0,0.0,,,,
RED,DYR,0.0,2.0,2.0,0.0,,,,
RED,GAL,2.0,1.0,3.0,1.0,,,,
RED,IST,5.0,3.0,8.0,1.0,,,,
RED,KHI,3.0,1.0,4.0,1.0,,,,
RED,KLA,1.0,0.0,1.0,1.0,,,,
RED,LIE,1.0,0.0,1.0,1.0,,,,
RED,MAD,3.0,6.0,9.0,0.0,,,,
RED,MAL,2.0,0.0,2.0,1.0,,,,
RED,MCO,1.0,2.0,3.0,0.0,,,,
RED,MIL,2.0,4.0,6.0,0.0,,,,
RED,MUN,5.0,1.0,6.0,1.0,,,,
RED,OLY,4.0,4.0,8.0,0.0,,,,
RED,PAM,6.0,0.0,6.0,1.0,,,,
RED,PAN,6.0,4.0,10.0,1.0,,,,
RED,PAR,1.0,1.0,2.0,0.0,,,,
RED,RED,,,,,2.528169014084507,-6.71830985915493,78.26760563380282,73.97183098591549
RED,STR,1.0,0.0,1.0,1.0,,,,
RED,TEL,7.0,2.0,9.0,1.0,,,,
RED,TIV,1.0,1.0,2.0,0.0,,,,
RED,ULK,5.0,4.0,9.0,1.0,,,,
RED,UNK,1.0,1.0,2.0,0.0,,,,
RED,VIR,2.0,0.0,2.0,1.0,,,,
RED,ZAL,3.0,5.0,8.0,0.0,,,,
ROA,BAM,1.0,0.0,1.0,1.0,,,,
ROA,BAR,0.0,1.0,1.0,0.0,,,,
ROA,MAD,0.0,1.0,1.0,0.0,,,,
ROA,PAN,0.0,1.0,1.0,0.0,,,,
ROA,PAR,0.0,1.0,1.0,0.0,,,,
ROA,ROA,,,,,-7.142857142857143,-10.0,85.0,72.71428571428571
ROA,ROM,1.0,0.0,1.0,1.0,,,,
ROA,ULK,0.0,1.0,1.0,0.0,,,,
ROM,BAM,2.0,0.0,2.0,1.0,,,,
ROM,BAR,1.0,2.0,3.0,0.0,,,,
ROM,BAS,1.0,1.0,2.0,0.0,,,,
ROM,BER,1.0,0.0,1.0,1.0,,,,
ROM,CHA,1.0,0.0,1.0,1.0,,,,
ROM,CSK,0.0,2.0,2.0,0.0,,,,
ROM,JOV,1.0,0.0,1.0,1.0,,,,
ROM,LJU,2.0,1.0,3.0,1.0,,,,
ROM,MAD,1.0,1.0,2.0,0.0,,,,
ROM,MAL,2.0,1.0,3.0,1.0,,,,
ROM,MAR,0.0,1.0,1.0,0.0,,,,
ROM,OLY,0.0,1.0,1.0,0.0,,,,
ROM,PAN,1.0,1.0,2.0,0.0,,,,
ROM,PAR,2.0,0.0,2.0,1.0,,,,
ROM,ROA,0.0,1.0,1.0,0.0,,,,
ROM,ROM,,,,,0.5161290322580645,-8.870967741935484,74.61290322580645,72.6774193548387
ROM,TEL,1.0,1.0,2.0,0.0,,,,
ROM,ULK,1.0,1.0,2.0,0.0,,,,
SAS,BAM,0.0,1.0,1.0,0.0,,,,
SAS,CSK,0.0,1.0,1.0,0.0,,,,
SAS,DAR,0.0,1.0,1.0,0.0,,,,
SAS,IST,0.0,1.0,1.0,0.0,,,,
SAS,MAD,0.0,1.0,1.0,0.0,,,,
SAS,MAL,0.0,1.0,1.0,0.0,,,,
SAS,NOV,0.0,1.0,1.0,0.0,,,,
SAS,SAS,,,,,-9.9,-15.1,72.5,72.3
SAS,TEL,0.0,1.0,1.0,0.0,,,,
SAS,UNK,0.0,1.0,1.0,0.0,,,,
SAS,ZAL,1.0,0.0,1.0,1.0,,,,
SIE,ASV,1.0,0.0,1.0,1.0,,,,
SIE,BAR,3.0,2.0,5.0,1.0,,,,
SIE,BAS,3.0,0.0,3.0,1.0,,,,
SIE,BER,0.0,1.0,1.0,0.0,,,,
SIE,BES,1.0,0.0,1.0,1.0,,,,
SIE,BIL,1.0,0.0,1.0,1.0,,,,
SIE,CHL,1.0,0.0,1.0,1.0,,,,
SIE,CHO,1.0,0.0,1.0,1.0,,,,
SIE,CIB,3.0,0.0,3.0,1.0,,,,
SIE,CSK,1.0,1.0,2.0,0.0,,,,
SIE,GAL,1.0,1.0,2.0,0.0,,,,
SIE,GSS,1.0,0.0,1.0,1.0,,,,
SIE,IST,3.0,0.0,3.0,1.0,,,,
SIE,KHI,1.0,0.0,1.0,1.0,,,,
SIE,LIE,1.0,0.0,1.0,1.0,,,,
SIE,LJU,2.0,0.0,2.0,1.0,,,,
SIE,MAD,1.0,2.0,3.0,0.0,,,,
SIE,MAL,2.0,1.0,3.0,1.0,,,,
SIE,MUN,1.0,0.0,1.0,1.0,,,,
SIE,NAN,1.0,0.0,1.0,1.0,,,,
SIE,OLY,4.0,3.0,7.0,1.0,,,,
SIE,PAN,2.0,2.0,4.0,0.0,,,,
SIE,PAR,2.0,0.0,2.0,1.0,,,,
SIE,SIE,,,,,8.102941176470589,1.1911764705882353,80.72058823529412,75.88235294117646
SIE,SOP,3.0,1.0,4.0,1.0,,,,
SIE,TEL,3.0,1.0,4.0,1.0,,,,
SIE,ULK,5.0,0.0,5.0,1.0,,,,
SIE,UNK,0.0,1.0,1.0,0.0,,,,
SIE,VIR,1.0,0.0,1.0,1.0,,,,
SIE,ZAL,3.0,0.0,3.0,1.0,,,,
SOP,BAR,0.0,2.0,2.0,0.0,,,,
SOP,BAS,0.0,3.0,3.0,0.0,,,,
SOP,BER,1.0,0.0,1.0,1.0,,,,
SOP,CHL,0.0,1.0,1.0,0.0,,,,
SOP,CSK,1.0,1.0,2.0,0.0,,,,
SOP,GAL,0.0,1.0,1.0,0.0,,,,
SOP,KHI,2.0,0.0,2.0,1.0,,,,
SOP,LJU,2.0,0.0,2.0,1.0,,,,
SOP,MAD,1.0,0.0,1.0,1.0,,,,
SOP,MAL,0.0,2.0,2.0,0.0,,,,
SOP,MIL,1.0,1.0,2.0,0.0,,,,
SOP,NAN,1.0,0.0,1.0,1.0,,,,
SOP,OLD,0.0,1.0,1.0,0.0,,,,
SOP,OLY,2.0,2.0,4.0,0.0,,,,
SOP,PAN,0.0,2.0,2.0,0.0,,,,
SOP,PAR,0.0,1.0,1.0,0.0,,,,
SOP,SIE,0.0,4.0,4.0,0.0,,,,
SOP,SOP,,,,,-4.925,-11.65,71.025,69.575
SOP,TEL,0.0,2.0,2.0,0.0,,,,
SOP,UNK,0.0,1.0,1.0,0.0,,,,
SOP,VIR,1.0,0.0,1.0,1.0,,,,
SOP,ZAL,2.0,2.0,4.0,0.0,,,,
STR,BAM,1.0,0.0,1.0,1.0,,,,
STR,IST,0.0,1.0,1.0,0.0,,,,
STR,KHI,0.0,1.0,1.0,0.0,,,,
STR,MAD,1.0,1.0,2.0,0.0,,,,
STR,MIL,1.0,0.0,1.0,1.0,,,,
STR,MUN,0.0,1.0,1.0,0.0,,,,
STR,RED,1.0,0.0,1.0,1.0,,,,
STR,STR,,,,,0.1,-19.7,76.8,64.8
STR,ULK,1.0,0.0,1.0,1.0,,,,
STR,ZAL,1.0,0.0,1.0,1.0,,,,
TEL,ARI,1.0,0.0,1.0,1.0,,,,
TEL,ASV,4.0,1.0,5.0,1.0,,,,
TEL,AVE,1.0,0.0,1.0,1.0,,,,
TEL,BAM,2.0,1.0,3.0,1.0,,,,
TEL,BAR,8.0,7.0,15.0,1.0,,,,
TEL,BAS,10.0,4.0,14.0,1.0,,,,
TEL,BER,8.0,1.0,9.0,1.0,,,,
TEL,BES,1.0,0.0,1.0,1.0,,,,
TEL,BUD,1.0,0.0,1.0,1.0,,,,
TEL,CAN,1.0,0.0,1.0,1.0,,,,
TEL,CED,0.0,1.0,1.0,0.0,,,,
TEL,CHA,1.0,0.0,1.0,1.0,,,,
TEL,CHL,1.0,0.0,1.0,1.0,,,,
TEL,CIB,2.0,0.0,2.0,1.0,,,,
TEL,CSK,3.0,8.0,11.0,0.0,,,,
TEL,CTU,1.0,0.0,1.0,1.0,,,,
TEL,DAR,2.0,1.0,3.0,1.0,,,,
TEL,DYR,0.0,1.0,1.0,0.0,,,,
TEL,GAL,3.0,0.0,3.0,1.0,,,,
TEL,IST,6.0,5.0,11.0,1.0,,,,
TEL,KHI,5.0,1.0,6.0,1.0,,,,
TEL,LEM,2.0,0.0,2.0,1.0,,,,
TEL,LIE,1.0,1.0,2.0,0.0,,,,
TEL,LJU,2.0,0.0,2.0,1.0,,,,
TEL,LMG,1.0,0.0,1.0,1.0,,,,
TEL,MAD,9.0,8.0,17.0,1.0,,,,
TEL,MAL,2.0,4.0,6.0,0.0,,,,
TEL,MAR,1.0,0.0,1.0,1.0,,,,
TEL,MCO,4.0,1.0,5.0,1.0,,,,
TEL,MIL,11.0,1.0,12.0,1.0,,,,
TEL,MUN,6.0,1.0,7.0,1.0,,,,
TEL,OLY,5.0,6.0,11.0,0.0,,,,
TEL,PAM,5.0,0.0,5.0,1.0,,,,
TEL,PAN,10.0,5.0,15.0,1.0,,,,
TEL,PAR,6.0,1.0,7.0,1.0,,,,
TEL,RED,5.0,4.0,9.0,1.0,,,,
TEL,ROM,2.0,0.0,2.0,1.0,,,,
TEL,SAS,1.0,0.0,1.0,1.0,,,,
TEL,SIE,3.0,0.0,3.0,1.0,,,,
TEL,SOP,2.0,0.0,2.0,1.0,,,,
TEL,TEL,,,,,6.104347826086957,-3.3461538461538463,82.15217391304348,78.68376068376068
TEL,TIV,2.0,0.0,2.0,1.0,,,,
TEL,ULK,7.0,3.0,10.0,1.0,,,,
TEL,UNK,1.0,1.0,2.0,0.0,,,,
TEL,VIR,2.0,0.0,2.0,1.0,,,,
TEL,ZAL,10.0,2.0,12.0,1.0,,,,
TIV,BAR,3.0,1.0,4.0,1.0,,,,
TIV,BAS,1.0,0.0,1.0,1.0,,,,
TIV,CED,1.0,0.0,1.0,1.0,,,,
TIV,CSK,0.0,1.0,1.0,0.0,,,,
TIV,DAR,1.0,0.0,1.0,1.0,,,,
TIV,GAL,0.0,1.0,1.0,0.0,,,,
TIV,GSS,0.0,1.0,1.0,0.0,,,,
TIV,IST,1.0,0.0,1.0,1.0,,,,
TIV,KSK,1.0,0.0,1.0,1.0,,,,
TIV,LIE,1.0,0.0,1.0,1.0,,,,
TIV,MAD,0.0,1.0,1.0,0.0,,,,
TIV,MAL,1.0,0.0,1.0,1.0,,,,
TIV,MUN,1.0,0.0,1.0,1.0,,,,
TIV,PAN,2.0,1.0,3.0,1.0,,,,
TIV,PAR,1.0,0.0,1.0,1.0,,,,
TIV,RED,2.0,0.0,2.0,1.0,,,,
TIV,TEL,1.0,1.0,2.0,0.0,,,,
TIV,TIV,,,,,5.407407407407407,1.2857142857142858,74.55555555555556,78.64285714285714
TIV,ULK,0.0,1.0,1.0,0.0,,,,
TIV,ZAL,2.0,0.0,2.0,1.0,,,,
ULK,ARI,0.0,1.0,1.0,0.0,,,,
ULK,ASV,5.0,1.0,6.0,1.0,,,,
ULK,BAM,3.0,0.0,3.0,1.0,,,,
ULK,BAR,6.0,9.0,15.0,0.0,,,,
ULK,BAS,12.0,5.0,17.0,1.0,,,,
ULK,BER,5.0,1.0,6.0,1.0,,,,
ULK,BES,1.0,0.0,1.0,1.0,,,,
ULK,BIL,0.0,1.0,1.0,0.0,,,,
ULK,BUD,1.0,0.0,1.0,1.0,,,,
ULK,CAN,1.0,0.0,1.0,1.0,,,,
ULK,CED,1.0,0.0,1.0,1.0,,,,
ULK,CHO,1.0,0.0,1.0,1.0,,,,
ULK,CIB,2.0,1.0,3.0,1.0,,,,
ULK,CSK,3.0,7.0,10.0,0.0,,,,
ULK,CTU,2.0,0.0,2.0,1.0,,,,
ULK,DAR,2.0,1.0,3.0,1.0,,,,
ULK,DYR,1.0,1.0,2.0,0.0,,,,
ULK,GAL,1.0,0.0,1.0,1.0,,,,
ULK,IST,7.0,5.0,12.0,1.0,,,,
ULK,JOV,1.0,0.0,1.0,1.0,,,,
ULK,KHI,7.0,0.0,7.0,1.0,,,,
ULK,LIE,2.0,0.0,2.0,1.0,,,,
ULK,LJU,2.0,0.0,2.0,1.0,,,,
ULK,MAD,8.0,7.0,15.0,1.0,,,,
ULK,MAL,3.0,1.0,4.0,1.0,,,,
ULK,MCO,4.0,1.0,5.0,1.0,,,,
ULK,MIL,8.0,4.0,12.0,1.0,,,,
ULK,MUN,7.0,1.0,8.0,1.0,,,,
ULK,NAN,1.0,0.0,1.0,1.0,,,,
ULK,NIK,1.0,0.0,1.0,1.0,,,,
ULK,NOV,1.0,0.0,1.0,1.0,,,,
ULK,NTR,1.0,0.0,1.0,1.0,,,,
ULK,OLY,9.0,6.0,15.0,1.0,,,,
ULK,PAM,4.0,2.0,6.0,1.0,,,,
ULK,PAN,11.0,3.0,14.0,1.0,,,,
ULK,PAR,1.0,3.0,4.0,0.0,,,,
ULK,RED,8.0,1.0,9.0,1.0,,,,
ULK,ROA,1.0,0.0,1.0,1.0,,,,
ULK,ROM,2.0,0.0,2.0,1.0,,,,
ULK,SIE,1.0,4.0,5.0,0.0,,,,
ULK,STR,1.0,0.0,1.0,1.0,,,,
ULK,TEL,8.0,3.0,11.0,1.0,,,,
ULK,TIV,1.0,0.0,1.0,1.0,,,,
ULK,ULK,,,,,5.25531914893617,-2.094017094017094,81.00425531914894,77.02991452991454
ULK,UNK,2.0,1.0,3.0,1.0,,,,
ULK,VIR,2.0,0.0,2.0,1.0,,,,
ULK,ZAL,9.0,4.0,13.0,1.0,,,,
ULK,ZGO,1.0,0.0,1.0,1.0,,,,
UNK,BAM,1.0,0.0,1.0,1.0,,,,
UNK,BAR,1.0,3.0,4.0,0.0,,,,
UNK,BAS,1.0,1.0,2.0,0.0,,,,
UNK,BER,1.0,0.0,1.0,1.0,,,,
UNK,CSK,0.0,2.0,2.0,0.0,,,,
UNK,DAR,0.0,1.0,1.0,0.0,,,,
UNK,DYR,0.0,1.0,1.0,0.0,,,,
UNK,GAL,2.0,0.0,2.0,1.0,,,,
UNK,IST,2.0,1.0,3.0,1.0,,,,
UNK,LJU,1.0,0.0,1.0,1.0,,,,
UNK,MAD,1.0,2.0,3.0,0.0,,,,
UNK,MCO,0.0,1.0,1.0,0.0,,,,
UNK,MIL,3.0,0.0,3.0,1.0,,,,
UNK,MUN,1.0,0.0,1.0,1.0,,,,
UNK,NOV,0.0,1.0,1.0,0.0,,,,
UNK,OLY,0.0,2.0,2.0,0.0,,,,
UNK,PAN,1.0,1.0,2.0,0.0,,,,
UNK,RED,1.0,1.0,2.0,0.0,,,,
UNK,SAS,1.0,0.0,1.0,1.0,,,,
UNK,SIE,0.0,1.0,1.0,0.0,,,,
UNK,SOP,1.0,0.0,1.0,1.0,,,,
UNK,TEL,0.0,1.0,1.0,0.0,,,,
UNK,ULK,1.0,1.0,2.0,0.0,,,,
UNK,UNK,,,,,2.7142857142857144,-3.642857142857143,75.23809523809524,74.4047619047619
UNK,ZAL,2.0,1.0,3.0,1.0,,,,
VIR,ASV,1.0,1.0,2.0,0.0,,,,
VIR,BAR,1.0,1.0,2.0,0.0,,,,
VIR,BAS,1.0,2.0,3.0,0.0,,,,
VIR,BER,2.0,0.0,2.0,1.0,,,,
VIR,CSK,0.0,1.0,1.0,0.0,,,,
VIR,IST,1.0,1.0,2.0,0.0,,,,
VIR,LJU,1.0,0.0,1.0,1.0,,,,
VIR,MAD,0.0,2.0,2.0,0.0,,,,
VIR,MCO,0.0,2.0,2.0,0.0,,,,
VIR,MIL,2.0,0.0,2.0,1.0,,,,
VIR,MUN,2.0,0.0,2.0,1.0,,,,
VIR,OLY,1.0,2.0,3.0,0.0,,,,
VIR,PAM,2.0,0.0,2.0,1.0,,,,
VIR,PAN,1.0,1.0,2.0,0.0,,,,
VIR,PAR,1.0,1.0,2.0,0.0,,,,
VIR,RED,2.0,0.0,2.0,1.0,,,,
VIR,SIE,0.0,1.0,1.0,0.0,,,,
VIR,SOP,0.0,1.0,1.0,0.0,,,,
VIR,TEL,2.0,0.0,2.0,1.0,,,,
VIR,ULK,2.0,0.0,2.0,1.0,,,,
VIR,VIR,,,,,0.0975609756097561,-10.604651162790697,81.02439024390245,74.67441860465117
VIR,ZAL,1.0,2.0,3.0,0.0,,,,
ZAG,BAM,1.0,0.0,1.0,1.0,,,,
ZAG,CSK,0.0,1.0,1.0,0.0,,,,
ZAG,MAL,0.0,1.0,1.0,0.0,,,,
ZAG,PAN,0.0,1.0,1.0,0.0,,,,
ZAG,ZAG,,,,,-12.4,-17.4,68.4,75.2
ZAG,ZAL,1.0,0.0,1.0,1.0,,,,
ZAL,ASV,4.0,2.0,6.0,1.0,,,,
ZAL,BAM,6.0,0.0,6.0,1.0,,,,
ZAL,BAR,4.0,11.0,15.0,0.0,,,,
ZAL,BAS,7.0,5.0,12.0,1.0,,,,
ZAL,BER,6.0,1.0,7.0,1.0,,,,
ZAL,BUD,1.0,0.0,1.0,1.0,,,,
ZAL,CAN,1.0,0.0,1.0,1.0,,,,
ZAL,CED,1.0,0.0,1.0,1.0,,,,
ZAL,CIB,1.0,0.0,1.0,1.0,,,,
ZAL,CSK,2.0,9.0,11.0,0.0,,,,
ZAL,CTU,0.0,1.0,1.0,0.0,,,,
ZAL,DAR,1.0,1.0,2.0,0.0,,,,
ZAL,DYR,0.0,3.0,3.0,0.0,,,,
ZAL,GAL,2.0,1.0,3.0,1.0,,,,
ZAL,GSS,1.0,0.0,1.0,1.0,,,,
ZAL,IST,6.0,6.0,12.0,0.0,,,,
ZAL,KHI,3.0,3.0,6.0,0.0,,,,
ZAL,KSK,1.0,0.0,1.0,1.0,,,,
ZAL,LJU,1.0,0.0,1.0,1.0,,,,
ZAL,MAD,4.0,11.0,15.0,0.0,,,,
ZAL,MAL,4.0,0.0,4.0,1.0,,,,
ZAL,MCO,1.0,2.0,3.0,0.0,,,,
ZAL,MIL,7.0,3.0,10.0,1.0,,,,
ZAL,MUN,4.0,2.0,6.0,1.0,,,,
ZAL,NAN,1.0,0.0,1.0,1.0,,,,
ZAL,NOV,1.0,0.0,1.0,1.0,,,,
ZAL,OLY,8.0,7.0,15.0,1.0,,,,
ZAL,PAM,2.0,4.0,6.0,0.0,,,,
ZAL,PAN,7.0,6.0,13.0,1.0,,,,
ZAL,PAR,2.0,2.0,4.0,0.0,,,,
ZAL,RED,6.0,2.0,8.0,1.0,,,,
ZAL,SAS,1.0,0.0,1.0,1.0,,,,
ZAL,SIE,1.0,2.0,3.0,0.0,,,,
ZAL,SOP,4.0,0.0,4.0,1.0,,,,
ZAL,STR,1.0,0.0,1.0,1.0,,,,
ZAL,TEL,5.0,8.0,13.0,0.0,,,,
ZAL,TIV,0.0,2.0,2.0,0.0,,,,
ZAL,ULK,5.0,6.0,11.0,0.0,,,,
ZAL,UNK,1.0,2.0,3.0,0.0,,,,
ZAL,VIR,3.0,0.0,3.0,1.0,,,,
ZAL,ZAG,1.0,0.0,1.0,1.0,,,,
ZAL,ZAL,,,,,1.447488584474886,-5.695454545454545,78.17808219178082,74.65
ZGO,BAR,0.0,1.0,1.0,0.0,,,,
ZGO,MIL,0.0,1.0,1.0,0.0,,,,
ZGO,MUN,1.0,0.0,1.0,1.0,,,,
ZGO,PAN,0.0,1.0,1.0,0.0,,,,
ZGO,ULK,0.0,1.0,1.0,0.0,,,,
ZGO,ZGO,,,,,-11.6,-13.2,79.0,75.6
